internationalyogaday, 22, 1, 0, 0, 1, 1, 0, 0, 0, 0.918295834054, 2 
nationaldayofprayer, 22, 1, 0, 0, 1, 1, 0, 0, 0, 1.5, 2 
myteamsyearin5words, 24, 1, 0, 1, 1, 0, 0, 0, 0, 2.25162916739, 2 
nationalhighfiveday, 22, 1, 0, 1, 1, 1, 0, 0, 0, 1.5, 2 
61reasonstoshop, 18, 1, 0, 1, 1, 0, 0, 0, 0, 2.0, 2 
shazamtop20onedirectiontix, 29, 1, 0, 1, 1, 0, 0, 0, 0, 1.5, 2 
nationalsuperheroday, 22, 1, 0, 0, 1, 1, 0, 0, 0, 0.918295834054, 2 
thewinningedgeconference, 27, 1, 0, 0, 1, 1, 0, 0, 0, 0.811278124459, 2 
50reasonswhywelovejade, 27, 1, 0, 1, 1, 0, 1, 1, 1, 2.58496250072, 1 
worst3wordpickuplines, 25, 1, 0, 0, 1, 1, 1, 0, 0, 2.32192809489, 2 
5thingsmybosssays, 21, 1, 0, 1, 1, 0, 1, 0, 0, 2.32192809489, 2 
whatwouldyoudofor100dollars, 33, 1, 0, 1, 1, 0, 1, 0, 1, 2.80735492206, 2 
inspiredbyincrediblethings, 29, 1, 0, 0, 1, 1, 1, 0, 0, 2.0, 2 
iloveblackwomenbecause, 26, 1, 0, 0, 1, 1, 1, 0, 1, 2.32192809489, 2 
blackwomenappreciationday, 28, 1, 0, 0, 1, 1, 0, 0, 0, 1.5, 2 
bestsongof2015, 17, 1, 0, 1, 1, 1, 0, 0, 0, 2.0, 2 
nationalgardeningweek, 23, 1, 0, 0, 1, 1, 0, 0, 0, 0.918295834054, 2 
lessinterestingfilms, 22, 1, 0, 0, 1, 1, 0, 0, 0, 1.58496250072, 2 
40reasonswhyweloveenriqueiglesias, 39, 1, 0, 1, 1, 0, 1, 1, 1, 2.80735492206, 1 
sophomoreyearin5words, 25, 1, 0, 1, 1, 0, 0, 0, 0, 1.92192809489, 2 
nationalfishandchipday, 26, 1, 0, 0, 1, 1, 0, 0, 0, 1.37095059445, 2 
50reasonswhyweloveleigh, 28, 1, 0, 1, 1, 0, 1, 1, 1, 2.58496250072, 0 
dirtytalkin4words, 20, 1, 0, 1, 1, 1, 0, 0, 0, 2.0, 2 
reasonsobamamissedfrancerally, 33, 1, 0, 0, 1, 0, 1, 0, 0, 1.92192809489, 1 
3thingsthatmakeyousmile, 28, 1, 0, 1, 1, 0, 1, 0, 1, 2.58496250072, 2 
22thingsiloveaboutzayn, 27, 1, 0, 1, 1, 0, 1, 0, 1, 2.58496250072, 1 
freshmanyearin5words, 24, 1, 0, 1, 1, 0, 0, 0, 0, 2.32192809489, 2 
iloveportugalbecause, 23, 1, 0, 0, 1, 0, 1, 0, 1, 1.5, 1 
cardsaga
